2123.2005-06-25.SA_and_HP.spam.txt,spam
4510.2005-03-03.GP.spam.txt,ham
2581.2004-10-23.GP.spam.txt,spam
4852.2005-06-15.BG.spam.txt,spam
4580.2001-12-14.kitchen.ham.txt,ham
0960.2000-04-19.farmer.ham.txt,ham
2804.2005-06-29.SA_and_HP.spam.txt,spam
4345.2005-04-11.BG.spam.txt,spam
4449.2005-07-13.SA_and_HP.spam.txt,spam
2732.2000-11-01.farmer.ham.txt,ham
4122.2001-01-19.beck.ham.txt,spam
1992.2005-06-24.SA_and_HP.spam.txt,spam
1410.2000-10-12.lokay.ham.txt,spam
1712.2000-07-06.kaminski.ham.txt,ham
4074.2005-03-24.BG.spam.txt,spam
4637.2005-03-14.GP.spam.txt,ham
1072.2000-09-15.lokay.ham.txt,ham
3862.2005-01-10.GP.spam.txt,spam
2030.2004-08-30.GP.spam.txt,spam
1011.2000-04-14.kaminski.ham.txt,spam
1185.2001-06-13.kitchen.ham.txt,ham
4203.2005-04-02.BG.spam.txt,spam
1170.2002-09-09.SA_and_HP.spam.txt,spam
2092.2000-08-08.kaminski.ham.txt,ham
0164.2000-01-11.kaminski.ham.txt,spam
0962.2002-08-07.SA_and_HP.spam.txt,spam
3702.2000-12-15.kaminski.ham.txt,ham
3930.2005-01-16.GP.spam.txt,spam
0675.2002-07-21.SA_and_HP.spam.txt,spam
2082.2004-12-12.BG.spam.txt,spam
0576.2000-03-07.farmer.ham.txt,spam
5332.2002-01-29.kitchen.ham.txt,ham
5190.2001-04-12.kaminski.ham.txt,ham
1205.2004-05-26.GP.spam.txt,spam
2664.2000-10-06.kaminski.ham.txt,spam
2217.2004-12-20.BG.spam.txt,spam
0896.2004-10-15.BG.spam.txt,ham
2995.2001-10-09.kitchen.ham.txt,ham
1492.2004-11-08.BG.spam.txt,spam
1853.2004-07-26.GP.spam.txt,ham
2546.2000-09-13.beck.ham.txt,ham
5051.2002-01-10.kitchen.ham.txt,ham
0250.2000-02-11.beck.ham.txt,ham
3049.2000-10-29.kaminski.ham.txt,ham
5018.2005-05-27.BG.spam.txt,ham
3692.2005-03-21.BG.spam.txt,ham
2560.2000-09-27.kaminski.ham.txt,spam
0795.2002-07-25.SA_and_HP.spam.txt,spam
1152.2004-05-11.GP.spam.txt,spam
5005.2001-10-24.farmer.ham.txt,ham
1166.2001-06-11.kitchen.ham.txt,spam
0249.2004-08-18.BG.spam.txt,spam
1866.2000-07-25.kaminski.ham.txt,spam
2843.2004-10-24.GP.spam.txt,spam
4775.2002-01-02.kitchen.ham.txt,spam
4734.2005-05-07.BG.spam.txt,spam
4231.2001-01-24.kaminski.ham.txt,ham
0329.2002-05-29.SA_and_HP.spam.txt,ham
2656.2000-10-05.kaminski.ham.txt,ham
5058.2002-01-20.williams.ham.txt,ham
2718.2001-09-25.kitchen.ham.txt,spam
3576.2005-02-20.BG.spam.txt,spam
3243.2001-01-03.farmer.ham.txt,ham
2872.2000-11-16.farmer.ham.txt,spam
5523.2005-06-28.GP.spam.txt,spam
0089.2002-05-05.SA_and_HP.spam.txt,spam
0788.2004-04-06.GP.spam.txt,spam
0445.2004-02-14.GP.spam.txt,spam
3863.2001-01-02.beck.ham.txt,ham
1526.2005-06-21.SA_and_HP.spam.txt,ham
2968.2005-01-23.BG.spam.txt,ham
1141.2001-06-06.kitchen.ham.txt,ham
4403.2005-02-22.GP.spam.txt,spam
3876.2005-07-13.SA_and_HP.spam.txt,spam
1785.2004-08-09.GP.spam.txt,ham
5036.2005-08-18.GP.spam.txt,spam
4972.2002-01-19.williams.ham.txt,ham
0311.2001-03-22.kitchen.ham.txt,ham
4076.2001-01-16.kaminski.ham.txt,ham
3406.2004-12-04.GP.spam.txt,ham
5758.2002-03-01.lokay.ham.txt,spam
2196.2000-09-08.farmer.ham.txt,ham
2583.2005-06-28.SA_and_HP.spam.txt,ham
5208.2001-04-13.kaminski.ham.txt,spam
0946.2000-05-08.beck.ham.txt,ham
5842.2005-07-19.BG.spam.txt,ham
0895.2000-05-01.beck.ham.txt,ham
0624.2000-03-19.farmer.ham.txt,ham
3220.2005-02-19.BG.spam.txt,spam
5645.2005-07-15.GP.spam.txt,ham
0641.2000-04-04.beck.ham.txt,ham
5446.2002-02-04.kitchen.ham.txt,spam
1362.2000-06-15.farmer.ham.txt,ham
2801.2005-06-29.SA_and_HP.spam.txt,spam
5673.2005-07-20.GP.spam.txt,spam
0990.2001-05-11.kitchen.ham.txt,spam
4396.2001-04-26.farmer.ham.txt,ham
1770.2000-07-27.farmer.ham.txt,spam
4835.2005-07-19.SA_and_HP.spam.txt,spam
0816.2000-03-27.kaminski.ham.txt,ham
1661.2004-07-20.GP.spam.txt,spam
2063.2000-08-29.farmer.ham.txt,ham
1979.2000-07-31.kaminski.ham.txt,spam
2609.2000-10-20.farmer.ham.txt,ham
5225.2005-07-19.SA_and_HP.spam.txt,ham
2373.2005-06-24.SA_and_HP.spam.txt,spam
5220.2005-07-09.BG.spam.txt,spam
3052.2005-07-01.SA_and_HP.spam.txt,spam
2185.2004-12-18.BG.spam.txt,spam
3588.2001-10-31.kitchen.ham.txt,ham
1782.2004-07-18.GP.spam.txt,ham
4091.2001-11-19.kitchen.ham.txt,ham
0107.1999-12-30.farmer.ham.txt,ham
2937.2005-06-30.SA_and_HP.spam.txt,spam
4384.2005-04-13.BG.spam.txt,spam
2149.2000-08-11.kaminski.ham.txt,ham
0148.2004-01-08.GP.spam.txt,spam
4446.2001-12-05.kitchen.ham.txt,ham
1268.2004-05-25.GP.spam.txt,spam
1047.2000-05-08.farmer.ham.txt,ham
3106.2005-01-30.BG.spam.txt,spam
0140.2004-08-10.BG.spam.txt,ham
5482.2005-06-22.GP.spam.txt,ham
4535.2005-04-24.BG.spam.txt,spam
0352.2004-02-02.GP.spam.txt,ham
4733.2005-07-19.SA_and_HP.spam.txt,spam
0842.2004-04-13.GP.spam.txt,ham
3914.2001-12-30.williams.ham.txt,ham
0775.2004-04-05.GP.spam.txt,spam
0077.2000-01-21.beck.ham.txt,ham
2953.2001-02-02.lokay.ham.txt,ham
0732.2000-03-15.kaminski.ham.txt,spam
2025.2004-08-14.GP.spam.txt,ham
2198.2005-06-23.SA_and_HP.spam.txt,spam
1690.2004-11-19.BG.spam.txt,ham
4232.2005-04-05.BG.spam.txt,ham
2572.2000-09-15.beck.ham.txt,ham
2668.2005-01-12.BG.spam.txt,spam
0857.2004-04-13.GP.spam.txt,spam
3297.2005-02-07.BG.spam.txt,spam
0152.2001-03-12.kitchen.ham.txt,ham
2412.2000-10-02.farmer.ham.txt,spam
1256.2004-05-22.GP.spam.txt,spam
1456.2001-07-05.kitchen.ham.txt,ham
4236.2001-11-26.kitchen.ham.txt,ham
2669.2005-01-24.BG.spam.txt,spam
4453.2005-05-07.GP.spam.txt,ham
4534.2001-02-23.beck.ham.txt,spam
3292.2004-11-27.GP.spam.txt,spam
0484.2004-02-19.GP.spam.txt,ham
1366.2001-06-28.kitchen.ham.txt,spam
5848.2005-08-19.GP.spam.txt,spam
0605.2001-04-13.kitchen.ham.txt,ham
3569.2004-12-16.GP.spam.txt,spam
2082.2005-06-25.SA_and_HP.spam.txt,spam
0969.2001-05-09.kitchen.ham.txt,ham
3530.2000-12-01.kaminski.ham.txt,ham
0388.2002-06-03.SA_and_HP.spam.txt,spam
3322.2005-02-08.BG.spam.txt,spam
4122.2005-04-24.BG.spam.txt,spam
2191.2001-08-30.kitchen.ham.txt,ham
1215.2004-11-06.BG.spam.txt,spam
2272.2000-09-18.farmer.ham.txt,ham
2773.2001-09-27.kitchen.ham.txt,ham
5312.2005-05-31.GP.spam.txt,ham
3234.2005-07-03.SA_and_HP.spam.txt,spam
3572.2005-07-05.SA_and_HP.spam.txt,spam
3608.2000-12-09.kaminski.ham.txt,ham
2711.2000-10-10.kaminski.ham.txt,ham
4693.2005-05-06.BG.spam.txt,spam
3742.2005-03-04.BG.spam.txt,spam
0433.2004-09-02.BG.spam.txt,ham
3890.2005-03-13.BG.spam.txt,spam
2326.2005-06-26.SA_and_HP.spam.txt,spam
4920.2005-04-17.GP.spam.txt,spam
1806.2004-07-20.GP.spam.txt,spam
4624.2005-03-12.GP.spam.txt,spam
3216.2001-10-19.kitchen.ham.txt,spam
3890.2005-04-08.BG.spam.txt,ham
5450.2002-02-04.kitchen.ham.txt,ham
2502.2000-10-10.farmer.ham.txt,ham
3206.2000-12-28.farmer.ham.txt,ham
2138.2004-12-29.BG.spam.txt,spam
0587.2001-04-12.kitchen.ham.txt,spam
5607.2001-05-01.kaminski.ham.txt,ham
0172.2000-06-27.lokay.ham.txt,ham
1580.2004-06-29.GP.spam.txt,spam
0995.2002-08-09.SA_and_HP.spam.txt,spam
2746.2005-06-27.SA_and_HP.spam.txt,spam
0566.2002-07-19.SA_and_HP.spam.txt,ham
2915.2005-06-30.SA_and_HP.spam.txt,spam
3660.2000-12-13.kaminski.ham.txt,ham
2491.2004-10-13.GP.spam.txt,spam
4497.2001-02-16.kaminski.ham.txt,ham
2776.2005-06-27.SA_and_HP.spam.txt,spam
2979.2005-01-23.BG.spam.txt,spam
2602.2005-06-28.SA_and_HP.spam.txt,spam
3386.2001-04-10.lokay.ham.txt,ham
3577.2005-07-05.SA_and_HP.spam.txt,ham
2860.2005-06-30.SA_and_HP.spam.txt,spam
1284.2002-08-28.SA_and_HP.spam.txt,spam
2500.2004-10-14.GP.spam.txt,ham
1346.2004-10-31.BG.spam.txt,spam
1914.2004-12-01.BG.spam.txt,spam
4596.2005-04-29.BG.spam.txt,spam
5871.2005-07-20.BG.spam.txt,spam
4095.2005-01-30.GP.spam.txt,spam
5201.2002-01-22.kitchen.ham.txt,spam
0299.2002-05-26.SA_and_HP.spam.txt,spam
1829.2001-07-30.kitchen.ham.txt,ham
3552.2004-12-15.GP.spam.txt,spam
4758.2001-07-17.farmer.ham.txt,ham
5312.2005-07-19.SA_and_HP.spam.txt,spam
2074.2005-06-25.SA_and_HP.spam.txt,ham
3479.2005-07-05.SA_and_HP.spam.txt,spam
4423.2005-04-17.BG.spam.txt,ham
2969.2000-11-29.farmer.ham.txt,ham
2240.2005-06-26.SA_and_HP.spam.txt,ham
4708.2001-03-26.beck.ham.txt,ham
4234.2005-07-06.SA_and_HP.spam.txt,spam
2311.2004-12-24.BG.spam.txt,ham
0054.2004-08-06.BG.spam.txt,ham
4626.2001-05-25.farmer.ham.txt,ham
2573.2004-10-03.GP.spam.txt,spam
1591.2000-07-10.farmer.ham.txt,spam
3126.2005-07-02.SA_and_HP.spam.txt,spam
4998.2005-04-24.GP.spam.txt,ham
1429.2004-11-05.BG.spam.txt,spam
2842.2004-10-24.GP.spam.txt,ham
3809.2005-07-03.SA_and_HP.spam.txt,ham
4518.2005-07-19.SA_and_HP.spam.txt,spam
0135.2001-03-09.kitchen.ham.txt,spam
3791.2001-11-06.kitchen.ham.txt,spam
4449.2001-02-15.beck.ham.txt,ham
4676.2005-07-15.SA_and_HP.spam.txt,spam
5368.2002-01-22.lokay.ham.txt,ham
3715.2005-03-23.BG.spam.txt,ham
1880.2000-08-07.farmer.ham.txt,ham
4408.2005-07-18.SA_and_HP.spam.txt,spam
0536.2002-06-09.SA_and_HP.spam.txt,spam
5148.2005-06-06.BG.spam.txt,spam
3310.2001-01-10.farmer.ham.txt,ham
2232.2001-09-03.kitchen.ham.txt,spam
4472.2005-07-19.SA_and_HP.spam.txt,spam
2201.2000-08-21.beck.ham.txt,ham
2995.2005-07-01.SA_and_HP.spam.txt,spam
4920.2002-01-07.kitchen.ham.txt,ham
5036.2005-04-27.GP.spam.txt,spam
4035.2005-04-20.BG.spam.txt,spam
3599.2005-02-21.BG.spam.txt,spam
3663.2005-02-26.BG.spam.txt,spam
4479.2005-05-16.BG.spam.txt,spam
4427.2005-04-17.BG.spam.txt,spam
2624.2005-06-28.SA_and_HP.spam.txt,ham
1613.2000-06-28.kaminski.ham.txt,ham
4267.2005-02-12.GP.spam.txt,spam
2268.2005-06-24.SA_and_HP.spam.txt,spam
3192.2000-11-06.kaminski.ham.txt,spam
1775.2005-06-21.SA_and_HP.spam.txt,spam
3890.2005-01-13.GP.spam.txt,spam
1219.2004-10-25.BG.spam.txt,ham
1367.2000-05-30.kaminski.ham.txt,ham
4258.2001-01-24.kaminski.ham.txt,ham
2243.2004-12-21.BG.spam.txt,spam
4547.2005-05-21.BG.spam.txt,ham
1818.2000-11-10.lokay.ham.txt,ham
4375.2005-05-10.BG.spam.txt,spam
5353.2002-01-25.williams.ham.txt,ham
1365.2000-06-16.farmer.ham.txt,ham
2316.2001-09-06.kitchen.ham.txt,ham
5714.2001-05-02.kaminski.ham.txt,ham
1150.2002-08-06.SA_and_HP.spam.txt,spam
1850.2004-08-16.GP.spam.txt,spam
0917.2000-04-05.kaminski.ham.txt,ham
3308.2001-01-10.farmer.ham.txt,ham
4353.2001-04-24.farmer.ham.txt,spam
1162.2000-05-02.kaminski.ham.txt,ham
0845.2002-07-28.SA_and_HP.spam.txt,spam
3178.2004-11-18.GP.spam.txt,ham
5280.2005-06-14.BG.spam.txt,spam
0344.2004-02-05.GP.spam.txt,ham
4206.2005-02-07.GP.spam.txt,ham
1698.2000-07-06.kaminski.ham.txt,spam
0970.2000-04-11.kaminski.ham.txt,spam
1487.2005-06-21.SA_and_HP.spam.txt,spam
4454.2001-09-06.lokay.ham.txt,ham
4774.2005-07-16.SA_and_HP.spam.txt,spam
3397.2001-10-25.kitchen.ham.txt,ham
3973.2005-03-05.GP.spam.txt,spam
4614.2005-07-19.SA_and_HP.spam.txt,spam
1892.2005-06-23.SA_and_HP.spam.txt,spam
2255.2000-08-25.beck.ham.txt,ham
3023.2004-11-07.GP.spam.txt,spam
5574.2001-04-30.kaminski.ham.txt,ham
1142.2002-09-03.SA_and_HP.spam.txt,spam
1039.2004-10-25.BG.spam.txt,ham
4746.2001-03-14.kaminski.ham.txt,ham
3107.2001-10-15.kitchen.ham.txt,ham
1425.2000-06-21.farmer.ham.txt,spam
2169.2000-08-14.kaminski.ham.txt,ham
5261.2002-01-09.lokay.ham.txt,spam
0885.2000-05-01.beck.ham.txt,ham
4108.2001-01-17.kaminski.ham.txt,spam
4879.2005-06-18.BG.spam.txt,spam
1343.2004-10-30.BG.spam.txt,spam
5329.2001-04-19.kaminski.ham.txt,ham
3558.2001-10-30.kitchen.ham.txt,ham
1237.2004-10-25.BG.spam.txt,ham
0116.2001-03-07.kitchen.ham.txt,ham
3555.2005-03-15.BG.spam.txt,spam
4682.2005-03-19.GP.spam.txt,spam
0667.2000-03-08.kaminski.ham.txt,ham
1434.2000-06-12.kaminski.ham.txt,ham
2736.2000-10-10.kaminski.ham.txt,ham
3741.2001-12-27.williams.ham.txt,ham
5105.2005-07-03.BG.spam.txt,spam
1920.2000-08-11.farmer.ham.txt,ham
3191.2001-10-18.kitchen.ham.txt,ham
1496.2004-06-19.GP.spam.txt,spam
1314.2000-06-09.farmer.ham.txt,ham
0349.2004-02-06.GP.spam.txt,spam
3736.2001-03-08.farmer.ham.txt,ham
3223.2005-07-03.SA_and_HP.spam.txt,spam
5008.2001-04-10.beck.ham.txt,ham
0938.2004-04-24.GP.spam.txt,ham
5198.2005-06-09.BG.spam.txt,spam
4548.2005-03-06.GP.spam.txt,spam
1326.2002-09-02.SA_and_HP.spam.txt,spam
4214.2001-04-06.farmer.ham.txt,ham
5230.2002-01-04.lokay.ham.txt,spam
0466.2000-02-23.farmer.ham.txt,ham
1438.2000-06-21.farmer.ham.txt,ham
0824.2002-07-23.SA_and_HP.spam.txt,spam
5451.2001-04-24.kaminski.ham.txt,ham
1175.2000-05-31.farmer.ham.txt,ham
1793.2001-07-26.kitchen.ham.txt,ham
0507.2004-09-07.BG.spam.txt,spam
2176.2005-06-25.SA_and_HP.spam.txt,spam
4446.2005-05-05.GP.spam.txt,spam
1580.2000-06-22.beck.ham.txt,ham
0984.2002-08-08.SA_and_HP.spam.txt,spam
3692.2001-03-01.farmer.ham.txt,ham
1778.2004-08-09.GP.spam.txt,spam
2924.2000-11-22.farmer.ham.txt,ham
3008.2001-10-09.kitchen.ham.txt,ham
2430.2001-09-12.kitchen.ham.txt,ham
2176.2004-08-27.GP.spam.txt,spam
1590.2005-06-22.SA_and_HP.spam.txt,spam
2111.2005-06-25.SA_and_HP.spam.txt,spam
2608.2005-01-09.BG.spam.txt,spam
2301.2004-09-09.GP.spam.txt,spam
3536.2005-01-21.GP.spam.txt,spam
5929.2002-03-19.lokay.ham.txt,ham
3731.2001-11-05.kitchen.ham.txt,ham
3610.2005-01-28.GP.spam.txt,spam
0676.2001-04-19.kitchen.ham.txt,ham
2287.2000-08-28.beck.ham.txt,spam
0420.2002-05-31.SA_and_HP.spam.txt,ham
1342.2000-06-14.farmer.ham.txt,ham
0019.2000-06-09.lokay.ham.txt,ham
2902.2000-11-21.farmer.ham.txt,ham
2469.2000-10-05.farmer.ham.txt,ham
1495.2004-07-04.GP.spam.txt,ham
3215.2000-12-28.farmer.ham.txt,spam
0277.2004-01-23.GP.spam.txt,spam
1132.2004-10-19.BG.spam.txt,spam
5313.2005-05-31.GP.spam.txt,spam
1410.2005-04-14.SA_and_HP.spam.txt,spam
1807.2000-07-31.farmer.ham.txt,spam
5689.2002-01-31.williams.ham.txt,spam
5122.2005-05-07.GP.spam.txt,spam
1911.2004-12-01.BG.spam.txt,spam
3082.2004-11-11.GP.spam.txt,spam
1842.2000-11-12.lokay.ham.txt,ham
4208.2005-04-03.BG.spam.txt,spam
4161.2002-01-03.williams.ham.txt,ham
2898.2004-10-29.GP.spam.txt,spam
4239.2005-04-13.GP.spam.txt,ham
2491.2001-09-13.kitchen.ham.txt,ham
4568.2005-05-23.BG.spam.txt,spam
2561.2004-10-02.GP.spam.txt,spam
5411.2002-01-26.williams.ham.txt,ham
0297.2004-01-29.GP.spam.txt,spam
4350.2005-05-07.BG.spam.txt,spam
0792.2000-04-21.beck.ham.txt,ham
2428.2000-09-06.beck.ham.txt,spam
5252.2005-07-11.BG.spam.txt,ham
3867.2005-03-11.BG.spam.txt,spam
4985.2005-05-24.BG.spam.txt,spam
5439.2005-06-26.BG.spam.txt,spam
0741.2000-03-16.kaminski.ham.txt,ham
2054.2005-06-24.SA_and_HP.spam.txt,spam
3916.2001-11-12.kitchen.ham.txt,ham
3331.2005-07-03.SA_and_HP.spam.txt,spam
1267.2000-06-08.beck.ham.txt,spam
2428.2001-09-12.kitchen.ham.txt,ham
4005.2005-04-17.BG.spam.txt,spam
2406.2004-10-06.GP.spam.txt,spam
3274.2005-02-06.BG.spam.txt,spam
0253.2002-05-20.SA_and_HP.spam.txt,ham
5337.2002-01-25.williams.ham.txt,ham
2720.2004-11-03.GP.spam.txt,spam
5271.2005-07-13.BG.spam.txt,ham
4790.2005-04-03.GP.spam.txt,spam
5958.2005-09-01.GP.spam.txt,spam
2797.2001-10-05.williams.ham.txt,ham
3696.2005-07-06.SA_and_HP.spam.txt,spam
5157.2005-07-22.SA_and_HP.spam.txt,spam
1231.2004-10-25.BG.spam.txt,spam
3833.2005-03-09.BG.spam.txt,spam
5674.2005-07-20.GP.spam.txt,spam
0641.2004-03-21.GP.spam.txt,spam
4116.2005-07-05.SA_and_HP.spam.txt,ham
1368.2004-11-01.BG.spam.txt,spam
1502.2000-06-27.farmer.ham.txt,ham
3031.2004-12-02.GP.spam.txt,spam
0621.2004-09-16.BG.spam.txt,ham
0923.2004-10-05.BG.spam.txt,ham
2966.2000-11-29.farmer.ham.txt,spam
4249.2001-01-31.beck.ham.txt,spam
1118.2004-05-08.GP.spam.txt,spam
0723.2001-06-20.williams.ham.txt,spam
4391.2005-07-18.SA_and_HP.spam.txt,ham
2139.2004-08-23.GP.spam.txt,spam
0789.2001-04-26.kitchen.ham.txt,ham
0286.2000-01-21.kaminski.ham.txt,spam
1343.2001-06-27.kitchen.ham.txt,ham
5702.2005-07-12.BG.spam.txt,ham
4519.2001-12-10.kitchen.ham.txt,ham
2848.2000-10-17.kaminski.ham.txt,ham
4464.2005-04-19.BG.spam.txt,spam
3407.2000-11-21.kaminski.ham.txt,ham
5596.2005-07-20.SA_and_HP.spam.txt,spam
0863.2004-10-01.BG.spam.txt,spam
3393.2004-12-04.GP.spam.txt,spam
3093.2000-12-13.farmer.ham.txt,ham
1416.2001-07-02.kitchen.ham.txt,ham
3768.2005-02-08.GP.spam.txt,ham
4107.2002-01-02.williams.ham.txt,ham
3362.2004-12-02.GP.spam.txt,spam
2780.2001-09-27.kitchen.ham.txt,ham
4175.2005-04-01.GP.spam.txt,ham
3376.2001-10-25.kitchen.ham.txt,spam
4527.2001-02-20.kaminski.ham.txt,ham
5121.2001-12-12.lokay.ham.txt,ham
2506.2005-01-19.BG.spam.txt,spam
5691.2005-07-11.BG.spam.txt,spam
4109.2005-01-31.GP.spam.txt,spam
1066.2004-05-04.GP.spam.txt,spam
2491.2005-06-28.SA_and_HP.spam.txt,spam
1220.2004-05-17.GP.spam.txt,spam
3968.2005-01-20.GP.spam.txt,spam
0834.2000-03-28.kaminski.ham.txt,ham
0471.2004-09-04.BG.spam.txt,spam
1225.2000-06-03.farmer.ham.txt,spam
0231.2000-01-21.farmer.ham.txt,ham
4186.2001-01-24.beck.ham.txt,ham
0278.2000-01-28.farmer.ham.txt,ham
5495.2001-04-26.kaminski.ham.txt,spam
3226.2001-10-21.kitchen.ham.txt,spam
1684.2001-07-20.kitchen.ham.txt,ham
0893.2002-08-02.SA_and_HP.spam.txt,ham
0515.2002-06-06.SA_and_HP.spam.txt,spam
3291.2005-02-07.BG.spam.txt,spam
2360.2005-06-27.SA_and_HP.spam.txt,ham
1507.2000-06-20.kaminski.ham.txt,ham
5219.2005-06-10.BG.spam.txt,ham
5140.2001-04-11.kaminski.ham.txt,ham
4442.2005-04-18.BG.spam.txt,spam
3625.2001-02-21.farmer.ham.txt,ham
2448.2000-09-08.kaminski.ham.txt,spam
3904.2001-03-21.farmer.ham.txt,ham
0538.2004-09-09.BG.spam.txt,spam
0096.2004-01-01.GP.spam.txt,spam
0719.2000-03-24.farmer.ham.txt,ham
1742.2000-07-10.kaminski.ham.txt,ham
0360.2000-02-24.beck.ham.txt,ham
3410.2001-01-24.farmer.ham.txt,spam
4524.2001-12-10.kitchen.ham.txt,spam
2481.2004-09-25.GP.spam.txt,spam
3925.2001-03-22.farmer.ham.txt,ham
4610.2001-12-17.kitchen.ham.txt,spam
3870.2001-06-28.lokay.ham.txt,ham
1962.2004-12-20.BG.spam.txt,spam
2241.2005-06-26.SA_and_HP.spam.txt,spam
1785.2004-07-18.GP.spam.txt,spam
3384.2000-11-20.kaminski.ham.txt,ham
0022.1999-12-15.kaminski.ham.txt,ham
1944.2000-07-20.beck.ham.txt,spam
4390.2001-04-25.farmer.ham.txt,ham
1914.2001-08-07.kitchen.ham.txt,ham
5022.2002-01-10.kitchen.ham.txt,ham
4913.2002-01-07.kitchen.ham.txt,ham
0069.1999-12-30.kaminski.ham.txt,ham
5434.2002-02-04.kitchen.ham.txt,ham
5397.2001-04-23.kaminski.ham.txt,ham
3859.2001-01-01.kaminski.ham.txt,spam
2177.2001-08-15.williams.ham.txt,spam
2564.2000-10-17.farmer.ham.txt,ham
3921.2001-01-04.kaminski.ham.txt,spam
5595.2001-05-01.kaminski.ham.txt,ham
1215.2000-06-02.farmer.ham.txt,ham
4157.2005-04-27.BG.spam.txt,ham
1481.2000-06-26.farmer.ham.txt,ham
5481.2005-06-22.GP.spam.txt,spam
4119.2002-01-02.williams.ham.txt,ham
0470.2004-09-04.BG.spam.txt,spam
1624.2000-07-13.farmer.ham.txt,ham
0304.2004-08-22.BG.spam.txt,spam
4154.2005-02-04.GP.spam.txt,spam
0184.2000-01-11.kaminski.ham.txt,ham
1634.2000-07-13.farmer.ham.txt,ham
2170.2000-09-06.farmer.ham.txt,ham
5262.2005-06-13.BG.spam.txt,ham
5035.2001-11-02.farmer.ham.txt,ham
0884.2004-04-16.GP.spam.txt,ham
3863.2001-12-29.williams.ham.txt,spam
2328.2001-09-06.kitchen.ham.txt,ham
2676.2001-09-23.kitchen.ham.txt,ham
3460.2001-10-26.kitchen.ham.txt,spam
2399.2004-10-06.GP.spam.txt,spam
4142.2005-07-16.SA_and_HP.spam.txt,spam
4824.2005-05-15.BG.spam.txt,ham
4757.2001-03-15.kaminski.ham.txt,ham
4748.2005-05-09.BG.spam.txt,ham
2497.2001-08-27.williams.ham.txt,spam
1589.2004-11-28.BG.spam.txt,spam
4129.2005-04-25.BG.spam.txt,ham
3196.2000-12-27.farmer.ham.txt,ham
4666.2001-12-20.kitchen.ham.txt,ham
3824.2005-04-02.BG.spam.txt,spam
1370.2004-06-05.GP.spam.txt,spam
0901.2001-05-03.kitchen.ham.txt,ham
3478.2005-07-05.SA_and_HP.spam.txt,spam
1833.2004-11-26.BG.spam.txt,spam
2628.2005-06-28.SA_and_HP.spam.txt,spam
0088.2003-12-27.GP.spam.txt,spam
1973.2004-12-05.BG.spam.txt,spam
1884.2004-11-29.BG.spam.txt,spam
2960.2005-01-23.BG.spam.txt,spam
1536.2004-11-23.BG.spam.txt,spam
